date,close,ret
1991-12-10,296.325012,0.001877
1991-12-11,294.839996,-0.005011
1991-12-12,297.975006,0.010633
1991-12-13,301.329987,0.011259
1991-12-16,303.019989,0.005608
1991-12-17,298.88501,-0.013646
1991-12-18,299.609985,0.002426
1991-12-19,294.529999,-0.016955
1991-12-20,295.820007,0.00438
1991-12-23,303.295013,0.025269
1991-12-24,307.084991,0.012496
1991-12-26,313.679993,0.021476
1991-12-27,316.774994,0.009867
1991-12-30,326.734985,0.031442
1991-12-31,330.855011,0.01261
1992-01-02,333.36499,0.007586
1992-01-03,334.825012,0.00438
1992-01-06,336.894989,0.006182
1992-01-07,339.644989,0.008163
1992-01-08,344.290009,0.013676
1992-01-09,350.320007,0.017514
1992-01-10,347.109985,-0.009163
1992-01-13,348.265015,0.003328
1992-01-14,352.589996,0.012419
1992-01-15,355.595001,0.008523
1992-01-16,351.915009,-0.010349
1992-01-17,349.730011,-0.006209
1992-01-20,341.809998,-0.022646
1992-01-21,328.040009,-0.040286
1992-01-22,346.320007,0.055725
1992-01-23,346.075012,-0.000707
1992-01-24,345.454987,-0.001792
1992-01-27,340.480011,-0.014401
1992-01-28,340.845001,0.001072
1992-01-29,337.290009,-0.01043
1992-01-30,338.38501,0.003246
1992-01-31,338.315002,-0.000207
1992-02-03,341.380005,0.00906
1992-02-04,346.915009,0.016214
1992-02-05,350.859985,0.011372
1992-02-06,349.070007,-0.005102
1992-02-07,346.804993,-0.006489
1992-02-10,345.234985,-0.004527
1992-02-11,344.404999,-0.002404
1992-02-12,355.975006,0.033594
1992-02-13,349.809998,-0.017319
1992-02-14,346.695007,-0.008905
1992-02-18,338.545013,-0.023508
1992-02-19,338.059998,-0.001433
1992-02-20,345.334991,0.02152
1992-02-21,342.390015,-0.008528
1992-02-24,338.964996,-0.010003
1992-02-25,338.329987,-0.001873
1992-02-26,347.809998,0.02802
1992-02-27,347.390015,-0.001208
1992-02-28,345.880005,-0.004347
1992-03-02,346.63501,0.002183
1992-03-03,345.704987,-0.002683
1992-03-04,341.609985,-0.011845
1992-03-05,337.519989,-0.011973
1992-03-06,333.0,-0.013392
1992-03-09,333.315002,0.000946
1992-03-10,340.320007,0.021016
1992-03-11,335.045013,-0.0155
1992-03-12,334.829987,-0.000642
1992-03-13,336.470001,0.004898
1992-03-16,338.274994,0.005364
1992-03-17,342.920013,0.013731
1992-03-18,342.625,-0.00086
1992-03-19,342.549988,-0.000219
1992-03-20,340.86499,-0.004919
1992-03-23,339.035004,-0.005369
1992-03-24,336.934998,-0.006194
1992-03-25,337.654999,0.002137
1992-03-26,333.295013,-0.012913
1992-03-27,324.220001,-0.027228
1992-03-30,322.350006,-0.005768
1992-03-31,323.049988,0.002171
1992-04-01,323.915009,0.002678
1992-04-02,317.665009,-0.019295
1992-04-03,316.38501,-0.004029
1992-04-06,324.549988,0.025807
1992-04-07,312.954987,-0.035726
1992-04-08,310.850006,-0.006726
1992-04-09,319.535004,0.02794
1992-04-10,312.984985,-0.020499
1992-04-13,317.149994,0.013307
1992-04-14,320.549988,0.01072
1992-04-15,326.070007,0.01722
1992-04-16,319.234985,-0.020962
1992-04-20,307.875,-0.035585
1992-04-21,305.625,-0.007308
1992-04-22,309.540009,0.01281
1992-04-23,307.519989,-0.006526
1992-04-24,303.815002,-0.012048
1992-04-27,299.649994,-0.013709
1992-04-28,294.625,-0.01677
1992-04-29,302.975006,0.028341
1992-04-30,307.859985,0.016123
1992-05-01,307.475006,-0.001251
1992-05-04,310.714996,0.010537
1992-05-05,314.769989,0.013051
1992-05-06,315.105011,0.001064
1992-05-07,312.725006,-0.007553
1992-05-08,311.265015,-0.004669
1992-05-11,311.899994,0.00204
1992-05-12,310.040009,-0.005963
1992-05-13,308.75,-0.004161
1992-05-14,304.545013,-0.013619
1992-05-15,303.015015,-0.005024
1992-05-18,304.575012,0.005148
1992-05-19,306.410004,0.006025
1992-05-20,309.549988,0.010248
1992-05-21,307.940002,-0.005201
1992-05-22,308.380005,0.001429
1992-05-26,305.894989,-0.008058
1992-05-27,308.075012,0.007127
1992-05-28,311.980011,0.012675
1992-05-29,315.295013,0.010626
1992-06-01,318.980011,0.011687
1992-06-02,317.234985,-0.005471
1992-06-03,317.339996,0.000331
1992-06-04,315.934998,-0.004427
1992-06-05,313.244995,-0.008514
1992-06-08,310.230011,-0.009625
1992-06-09,304.855011,-0.017326
1992-06-10,302.600006,-0.007397
1992-06-11,302.575012,-8.3e-05
1992-06-12,304.109985,0.005073
1992-06-15,303.86499,-0.000806
1992-06-16,299.204987,-0.015336
1992-06-17,293.399994,-0.019401
1992-06-18,291.934998,-0.004993
1992-06-19,296.86499,0.016887
1992-06-22,295.244995,-0.005457
1992-06-23,297.445007,0.007451
1992-06-24,295.290009,-0.007245
1992-06-25,291.255005,-0.013665
1992-06-26,290.029999,-0.004206
1992-06-29,300.795013,0.037117
1992-06-30,301.230011,0.001446
1992-07-01,306.029999,0.015935
1992-07-02,300.875,-0.016845
1992-07-06,302.399994,0.005069
1992-07-07,296.265015,-0.020288
1992-07-08,297.559998,0.004371
1992-07-09,302.190002,0.01556
1992-07-10,302.834991,0.002134
1992-07-13,304.980011,0.007083
1992-07-14,309.244995,0.013984
1992-07-15,309.390015,0.000469
1992-07-16,311.279999,0.006109
1992-07-17,305.540009,-0.01844
1992-07-20,300.445007,-0.016675
1992-07-21,305.100006,0.015494
1992-07-22,301.170013,-0.012881
1992-07-23,302.494995,0.004399
1992-07-24,303.424988,0.003074
1992-07-27,301.839996,-0.005224
1992-07-28,306.755005,0.016283
1992-07-29,310.105011,0.010921
1992-07-30,310.934998,0.002676
1992-07-31,310.894989,-0.000129
1992-08-03,312.75,0.005967
1992-08-04,311.075012,-0.005356
1992-08-05,306.584991,-0.014434
1992-08-06,304.559998,-0.006605
1992-08-07,303.315002,-0.004088
1992-08-10,304.230011,0.003017
1992-08-11,302.51001,-0.005654
1992-08-12,300.954987,-0.00514
1992-08-13,301.274994,0.001063
1992-08-14,302.230011,0.00317
1992-08-17,300.38501,-0.006105
1992-08-18,300.440002,0.000183
1992-08-19,298.315002,-0.007073
1992-08-20,299.424988,0.003721
1992-08-21,295.690002,-0.012474
1992-08-24,290.714996,-0.016825
1992-08-25,292.084991,0.004713
1992-08-26,296.204987,0.014105
1992-08-27,299.459991,0.010989
1992-08-28,299.13501,-0.001085
1992-08-31,299.26001,0.000418
1992-09-01,301.970001,0.009056
1992-09-02,306.565002,0.015217
1992-09-03,308.170013,0.005235
1992-09-04,306.394989,-0.00576
1992-09-08,305.769989,-0.00204
1992-09-09,309.98999,0.013801
1992-09-10,314.815002,0.015565
1992-09-11,315.190002,0.001191
1992-09-14,324.630005,0.02995
1992-09-15,319.88501,-0.014617
1992-09-16,318.445007,-0.004502
1992-09-17,319.234985,0.002481
1992-09-18,319.910004,0.002114
1992-09-21,319.255005,-0.002047
1992-09-22,314.274994,-0.015599
1992-09-23,315.815002,0.0049
1992-09-24,317.535004,0.005446
1992-09-25,310.225006,-0.023021
1992-09-28,307.869995,-0.007591
1992-09-29,310.649994,0.00903
1992-09-30,313.184998,0.00816
1992-10-01,309.035004,-0.013251
1992-10-02,304.390015,-0.015031
1992-10-05,303.684998,-0.002316
1992-10-06,307.959991,0.014077
1992-10-07,305.380005,-0.008378
1992-10-08,308.350006,0.009726
1992-10-09,305.630005,-0.008821
1992-10-12,308.105011,0.008098
1992-10-13,310.130005,0.006572
1992-10-14,309.584991,-0.001757
1992-10-15,312.13501,0.008237
1992-10-16,316.38501,0.013616
1992-10-19,322.785004,0.020228
1992-10-20,323.380005,0.001843
1992-10-21,326.070007,0.008318
1992-10-22,326.095001,7.7e-05
1992-10-23,325.440002,-0.002009
1992-10-26,327.170013,0.005316
1992-10-27,323.924988,-0.009918
1992-10-28,326.674988,0.00849
1992-10-29,331.089996,0.013515
1992-10-30,329.154999,-0.005844
1992-11-02,330.329987,0.00357
1992-11-03,325.964996,-0.013214
1992-11-04,327.76001,0.005507
1992-11-05,336.48999,0.026635
1992-11-06,338.144989,0.004918
1992-11-09,340.584991,0.007216
1992-11-10,344.390015,0.011172
1992-11-11,347.855011,0.010061
1992-11-12,346.799988,-0.003033
1992-11-13,348.48999,0.004873
1992-11-16,344.630005,-0.011076
1992-11-17,338.230011,-0.018571
1992-11-18,344.309998,0.017976
1992-11-19,346.755005,0.007101
1992-11-20,348.804993,0.005912
1992-11-23,343.440002,-0.015381
1992-11-24,349.975006,0.019028
1992-11-25,349.660004,-0.0009
1992-11-27,349.315002,-0.000987
1992-11-30,350.959991,0.004709
1992-12-01,352.670013,0.004872
1992-12-02,351.570007,-0.003119
1992-12-03,354.790009,0.009159
1992-12-04,358.399994,0.010175
1992-12-07,361.834991,0.009584
1992-12-08,360.575012,-0.003482
1992-12-09,357.815002,-0.007654
1992-12-10,354.554993,-0.009111
1992-12-11,350.894989,-0.010323
1992-12-14,349.404999,-0.004246
1992-12-15,346.945007,-0.007041
1992-12-16,348.950012,0.005779
1992-12-17,356.845001,0.022625
1992-12-18,357.894989,0.002942
1992-12-21,359.334991,0.004024
1992-12-22,355.640015,-0.010283
1992-12-23,356.494995,0.002404
1992-12-24,357.559998,0.002987
1992-12-28,359.065002,0.004209
1992-12-29,359.809998,0.002075
1992-12-30,359.934998,0.000347
1992-12-31,360.184998,0.000695
1993-01-04,356.369995,-0.010592
1993-01-05,360.234985,0.010845
1993-01-06,366.970001,0.018696
1993-01-07,364.015015,-0.008052
1993-01-08,365.540009,0.004189
1993-01-11,370.804993,0.014403
1993-01-12,367.904999,-0.007821
1993-01-13,375.850006,0.021595
1993-01-14,381.339996,0.014607
1993-01-15,379.234985,-0.00552
1993-01-18,378.755005,-0.001266
1993-01-19,376.019989,-0.007221
1993-01-20,375.730011,-0.000771
1993-01-21,379.339996,0.009608
1993-01-22,377.820007,-0.004007
1993-01-25,381.054993,0.008562
1993-01-26,379.375,-0.004409
1993-01-27,372.609985,-0.017832
1993-01-28,370.665009,-0.00522
1993-01-29,370.559998,-0.000283
1993-02-01,375.475006,0.013264
1993-02-02,377.440002,0.005233
1993-02-03,376.535004,-0.002398
1993-02-04,374.244995,-0.006082
1993-02-05,369.0,-0.014015
1993-02-08,365.725006,-0.008875
1993-02-09,362.950012,-0.007588
1993-02-10,367.299988,0.011985
1993-02-11,366.325012,-0.002654
1993-02-12,361.190002,-0.014018
1993-02-16,346.890015,-0.039591
1993-02-17,345.910004,-0.002825
1993-02-18,348.279999,0.006851
1993-02-19,347.915009,-0.001048
1993-02-22,340.350006,-0.021744
1993-02-23,341.23999,0.002615
1993-02-24,350.125,0.026037
1993-02-25,351.665009,0.004398
1993-02-26,351.140015,-0.001493
1993-03-01,349.095001,-0.005824
1993-03-02,356.209991,0.020381
1993-03-03,359.959991,0.010527
1993-03-04,355.529999,-0.012307
1993-03-05,355.565002,9.8e-05
1993-03-08,359.440002,0.010898
1993-03-09,359.399994,-0.000111
1993-03-10,361.26001,0.005175
1993-03-11,361.734985,0.001315
1993-03-12,362.649994,0.002529
1993-03-15,364.315002,0.004591
1993-03-16,363.609985,-0.001935
1993-03-17,355.654999,-0.021878
1993-03-18,355.5,-0.000436
1993-03-19,351.554993,-0.011097
1993-03-22,349.415009,-0.006087
1993-03-23,348.13501,-0.003663
1993-03-24,348.505005,0.001063
1993-03-25,354.375,0.016843
1993-03-26,352.644989,-0.004882
1993-03-29,351.404999,-0.003516
1993-03-30,357.720001,0.017971
1993-03-31,359.420013,0.004752
1993-04-01,354.334991,-0.014148
1993-04-02,341.179993,-0.037126
1993-04-05,344.704987,0.010332
1993-04-06,340.554993,-0.012039
1993-04-07,345.184998,0.013595
1993-04-08,341.559998,-0.010502
1993-04-12,349.005005,0.021797
1993-04-13,345.869995,-0.008983
1993-04-14,346.48999,0.001793
1993-04-15,343.894989,-0.007489
1993-04-16,340.649994,-0.009436
1993-04-19,337.454987,-0.009379
1993-04-20,339.059998,0.004756
1993-04-21,340.195007,0.003348
1993-04-22,338.480011,-0.005041
1993-04-23,333.660004,-0.01424
1993-04-26,327.279999,-0.019121
1993-04-27,334.600006,0.022366
1993-04-28,339.660004,0.015123
1993-04-29,338.980011,-0.002002
1993-04-30,339.945007,0.002847
1993-05-03,344.970001,0.014782
1993-05-04,353.279999,0.024089
1993-05-05,355.345001,0.005845
1993-05-06,351.714996,-0.010215
1993-05-07,353.230011,0.004308
1993-05-10,354.845001,0.004572
1993-05-11,353.005005,-0.005185
1993-05-12,350.959991,-0.005793
1993-05-13,347.709991,-0.00926
1993-05-14,349.799988,0.006011
1993-05-17,352.670013,0.008205
1993-05-18,356.0,0.009442
1993-05-19,364.674988,0.024368
1993-05-20,370.454987,0.01585
1993-05-21,366.670013,-0.010217
1993-05-24,367.089996,0.001145
1993-05-25,366.220001,-0.00237
1993-05-26,374.345001,0.022186
1993-05-27,372.730011,-0.004314
1993-05-28,368.109985,-0.012395
1993-06-01,372.529999,0.012007
1993-06-02,372.684998,0.000416
1993-06-03,372.059998,-0.001677
1993-06-04,368.625,-0.009232
1993-06-07,364.355011,-0.011584
1993-06-08,360.73999,-0.009922
1993-06-09,360.25,-0.001358
1993-06-10,359.549988,-0.001943
1993-06-11,363.075012,0.009804
1993-06-14,367.144989,0.01121
1993-06-15,366.975006,-0.000463
1993-06-16,365.015015,-0.005341
1993-06-17,364.01001,-0.002753
1993-06-18,357.959991,-0.01662
1993-06-21,357.86499,-0.000265
1993-06-22,356.200012,-0.004653
1993-06-23,354.934998,-0.003551
1993-06-24,357.825012,0.008142
1993-06-25,362.225006,0.012296
1993-06-28,368.450012,0.017185
1993-06-29,365.959991,-0.006758
1993-06-30,366.125,0.000451
1993-07-01,363.730011,-0.006541
1993-07-02,364.214996,0.001333
1993-07-06,360.795013,-0.00939
1993-07-07,357.86499,-0.008121
1993-07-08,360.700012,0.007922
1993-07-09,362.459991,0.004879
1993-07-12,362.869995,0.001131
1993-07-13,361.980011,-0.002453
1993-07-14,363.73999,0.004862
1993-07-15,360.464996,-0.009004
1993-07-16,351.070007,-0.026064
1993-07-19,349.059998,-0.005725
1993-07-20,355.76001,0.019194
1993-07-21,352.63501,-0.008784
1993-07-22,348.350006,-0.012151
1993-07-23,353.204987,0.013937
1993-07-26,356.404999,0.00906
1993-07-27,352.015015,-0.012317
1993-07-28,356.809998,0.013622
1993-07-29,357.329987,0.001457
1993-07-30,352.86499,-0.012495
1993-08-02,355.25,0.006759
1993-08-03,356.230011,0.002759
1993-08-04,360.11499,0.010906
1993-08-05,362.410004,0.006373
1993-08-06,363.144989,0.002028
1993-08-09,362.295013,-0.002341
1993-08-10,358.644989,-0.010075
1993-08-11,359.734985,0.003039
1993-08-12,359.404999,-0.000917
1993-08-13,360.454987,0.002921
1993-08-16,370.600006,0.028145
1993-08-17,374.160004,0.009606
1993-08-18,375.815002,0.004423
1993-08-19,370.265015,-0.014768
1993-08-20,370.869995,0.001634
1993-08-23,370.48999,-0.001025
1993-08-24,371.0,0.001377
1993-08-25,367.954987,-0.008208
1993-08-26,364.670013,-0.008928
1993-08-27,366.5,0.005018
1993-08-30,369.304993,0.007653
1993-08-31,372.649994,0.009058
1993-09-01,374.160004,0.004052
1993-09-02,374.565002,0.001082
1993-09-03,373.704987,-0.002296
1993-09-07,366.679993,-0.018798
1993-09-08,364.845001,-0.005004
1993-09-09,368.299988,0.00947
1993-09-10,370.63501,0.00634
1993-09-13,367.589996,-0.008216
1993-09-14,364.195007,-0.009236
1993-09-15,367.320007,0.008581
1993-09-16,365.73999,-0.004301
1993-09-17,366.184998,0.001217
1993-09-20,367.454987,0.003468
1993-09-21,365.644989,-0.004926
1993-09-22,374.0,0.02285
1993-09-23,377.065002,0.008195
1993-09-24,378.040009,0.002586
1993-09-27,382.505005,0.011811
1993-09-28,386.019989,0.009189
1993-09-29,386.890015,0.002254
1993-09-30,382.714996,-0.010791
1993-10-01,382.809998,0.000248
1993-10-04,384.295013,0.003879
1993-10-05,381.274994,-0.007859
1993-10-06,380.420013,-0.002242
1993-10-07,377.994995,-0.006375
1993-10-08,381.315002,0.008783
1993-10-11,380.654999,-0.001731
1993-10-12,382.565002,0.005018
1993-10-13,386.299988,0.009763
1993-10-14,391.984985,0.014717
1993-10-15,392.450012,0.001186
1993-10-18,389.850006,-0.006625
1993-10-19,382.730011,-0.018263
1993-10-20,383.929993,0.003135
1993-10-21,387.355011,0.008921
1993-10-22,388.190002,0.002156
1993-10-25,387.404999,-0.002022
1993-10-26,384.600006,-0.00724
1993-10-27,390.25,0.014691
1993-10-28,389.244995,-0.002575
1993-10-29,390.984985,0.00447
1993-11-01,395.029999,0.010346
1993-11-02,395.320007,0.000734
1993-11-03,387.929993,-0.018694
1993-11-04,377.464996,-0.026977
1993-11-05,383.63501,0.016346
1993-11-08,384.850006,0.003167
1993-11-09,385.915009,0.002767
1993-11-10,392.984985,0.01832
1993-11-11,394.660004,0.004262
1993-11-12,395.174988,0.001305
1993-11-15,391.119995,-0.010261
1993-11-16,393.375,0.005766
1993-11-17,385.795013,-0.019269
1993-11-18,381.73999,-0.010511
1993-11-19,380.565002,-0.003078
1993-11-22,373.369995,-0.018906
1993-11-23,381.220001,0.021025
1993-11-24,385.035004,0.010007
1993-11-26,386.315002,0.003324
1993-11-29,383.184998,-0.008102
1993-11-30,386.76001,0.00933
1993-12-01,392.945007,0.015992
1993-12-02,396.165009,0.008195
1993-12-03,401.774994,0.014161
1993-12-06,399.005005,-0.006894
1993-12-07,396.984985,-0.005063
1993-12-08,394.809998,-0.005479
1993-12-09,387.25,-0.019148
1993-12-10,386.959991,-0.000749
1993-12-13,387.779999,0.002119
1993-12-14,382.829987,-0.012765
1993-12-15,384.945007,0.005525
1993-12-16,386.179993,0.003208
1993-12-17,389.035004,0.007393
1993-12-20,389.720001,0.001761
1993-12-21,388.51001,-0.003105
1993-12-22,388.404999,-0.00027
1993-12-23,390.320007,0.00493
1993-12-27,391.839996,0.003894
1993-12-28,394.73999,0.007401
1993-12-29,395.380005,0.001621
1993-12-30,397.725006,0.005931
1993-12-31,398.279999,0.001395
1994-01-03,395.529999,-0.006905
1994-01-04,398.190002,0.006725
1994-01-05,401.070007,0.007233
1994-01-06,404.209991,0.007829
1994-01-07,404.779999,0.00141
1994-01-10,408.910004,0.010203
1994-01-11,407.850006,-0.002592
1994-01-12,408.470001,0.00152
1994-01-13,408.0,-0.001151
1994-01-14,411.75,0.009191
1994-01-17,410.790009,-0.002331
1994-01-18,410.950012,0.00039
1994-01-19,406.380005,-0.011121
1994-01-20,411.529999,0.012673
1994-01-21,411.589996,0.000146
1994-01-24,409.230011,-0.005734
1994-01-25,406.480011,-0.00672
1994-01-26,407.190002,0.001747
1994-01-27,409.929993,0.006729
1994-01-28,412.519989,0.006318
1994-01-31,413.98999,0.003563
1994-02-01,410.220001,-0.009106
1994-02-02,411.779999,0.003803
1994-02-03,410.049988,-0.004201
1994-02-04,397.480011,-0.030655
1994-02-07,399.619995,0.005384
1994-02-08,401.459991,0.004604
1994-02-09,403.910004,0.006103
1994-02-10,401.309998,-0.006437
1994-02-11,401.829987,0.001296
1994-02-14,405.109985,0.008163
1994-02-15,408.279999,0.007825
1994-02-16,408.73999,0.001127
1994-02-17,407.390015,-0.003303
1994-02-18,407.940002,0.00135
1994-02-22,410.480011,0.006226
1994-02-23,408.910004,-0.003825
1994-02-24,402.790009,-0.014967
1994-02-25,406.450012,0.009087
1994-02-28,412.170013,0.014073
1994-03-01,409.690002,-0.006017
1994-03-02,408.179993,-0.003686
1994-03-03,408.170013,-2.4e-05
1994-03-04,411.98999,0.009359
1994-03-07,415.299988,0.008034
1994-03-08,411.970001,-0.008018
1994-03-09,413.079987,0.002694
1994-03-10,409.769989,-0.008013
1994-03-11,409.429993,-0.00083
1994-03-14,412.929993,0.008548
1994-03-15,412.829987,-0.000242
1994-03-16,415.309998,0.006007
1994-03-17,418.450012,0.007561
1994-03-18,417.519989,-0.002223
1994-03-21,412.98999,-0.01085
1994-03-22,410.670013,-0.005618
1994-03-23,410.5,-0.000414
1994-03-24,403.920013,-0.016029
1994-03-25,399.859985,-0.010052
1994-03-28,393.920013,-0.014855
1994-03-29,383.0,-0.027721
1994-03-30,380.25,-0.00718
1994-03-31,382.959991,0.007127
1994-04-04,375.420013,-0.019689
1994-04-05,389.309998,0.036999
1994-04-06,388.76001,-0.001413
1994-04-07,390.970001,0.005685
1994-04-08,384.899994,-0.015526
1994-04-11,383.850006,-0.002728
1994-04-12,375.459991,-0.021858
1994-04-13,367.25,-0.021866
1994-04-14,365.649994,-0.004357
1994-04-15,366.290009,0.00175
1994-04-18,360.459991,-0.015916
1994-04-19,357.359985,-0.0086
1994-04-20,355.380005,-0.005541
1994-04-21,367.019989,0.032754
1994-04-22,369.079987,0.005613
1994-04-25,374.790009,0.015471
1994-04-26,375.459991,0.001788
1994-04-28,372.450012,-0.008017
1994-04-29,373.25,0.002148
1994-05-02,379.820007,0.017602
1994-05-03,377.070007,-0.00724
1994-05-04,377.529999,0.00122
1994-05-05,378.230011,0.001854
1994-05-06,374.570007,-0.009677
1994-05-09,368.0,-0.01754
1994-05-10,370.019989,0.005489
1994-05-11,365.179993,-0.01308
1994-05-12,366.640015,0.003998
1994-05-13,364.820007,-0.004964
1994-05-16,360.48999,-0.011869
1994-05-17,360.5,2.8e-05
1994-05-18,368.589996,0.022441
1994-05-19,371.709991,0.008465
1994-05-20,370.369995,-0.003605
1994-05-23,369.890015,-0.001296
1994-05-24,377.0,0.019222
1994-05-25,378.23999,0.003289
1994-05-26,375.799988,-0.006451
1994-05-27,376.809998,0.002688
1994-05-31,378.850006,0.005414
1994-06-01,379.230011,0.001003
1994-06-02,380.660004,0.003771
1994-06-03,382.779999,0.005569
1994-06-06,382.799988,5.2e-05
1994-06-07,379.98999,-0.007341
1994-06-08,371.0,-0.023658
1994-06-09,370.299988,-0.001887
1994-06-10,374.640015,0.01172
1994-06-13,371.880005,-0.007367
1994-06-14,377.380005,0.01479
1994-06-15,377.779999,0.00106
1994-06-16,377.799988,5.3e-05
1994-06-17,371.940002,-0.015511
1994-06-20,367.829987,-0.01105
1994-06-21,360.980011,-0.018623
1994-06-22,363.230011,0.006233
1994-06-23,353.48999,-0.026815
1994-06-24,351.76001,-0.004894
1994-06-27,361.160004,0.026723
1994-06-28,362.049988,0.002464
1994-06-29,362.730011,0.001878
1994-06-30,360.299988,-0.006699
1994-07-01,360.029999,-0.000749
1994-07-05,356.910004,-0.008666
1994-07-06,353.619995,-0.009218
1994-07-07,359.230011,0.015865
1994-07-08,359.309998,0.000223
1994-07-11,358.790009,-0.001447
1994-07-12,361.309998,0.007024
1994-07-13,369.140015,0.021671
1994-07-14,367.519989,-0.004389
1994-07-15,367.23999,-0.000762
1994-07-18,368.179993,0.00256
1994-07-19,364.720001,-0.009398
1994-07-20,359.529999,-0.01423
1994-07-21,362.209991,0.007454
1994-07-22,365.059998,0.007868
1994-07-25,366.109985,0.002876
1994-07-26,364.01001,-0.005736
1994-07-27,361.809998,-0.006044
1994-07-28,362.140015,0.000912
1994-07-29,370.160004,0.022146
1994-08-01,373.579987,0.009239
1994-08-02,372.779999,-0.002141
1994-08-03,370.480011,-0.00617
1994-08-04,367.549988,-0.007909
1994-08-05,367.149994,-0.001088
1994-08-08,368.890015,0.004739
1994-08-09,370.660004,0.004798
1994-08-10,373.929993,0.008822
1994-08-11,374.48999,0.001498
1994-08-12,376.959991,0.006596
1994-08-15,377.079987,0.000318
1994-08-16,380.529999,0.009149
1994-08-17,386.899994,0.01674
1994-08-18,385.630005,-0.003282
1994-08-19,384.119995,-0.003916
1994-08-22,382.809998,-0.00341
1994-08-23,386.73999,0.010266
1994-08-24,388.440002,0.004396
1994-08-25,391.48999,0.007852
1994-08-26,399.26001,0.019847
1994-08-29,398.440002,-0.002054
1994-08-30,401.73999,0.008282
1994-08-31,397.899994,-0.009558
1994-09-01,391.609985,-0.015808
1994-09-02,391.410004,-0.000511
1994-09-06,393.690002,0.005825
1994-09-07,397.049988,0.008535
1994-09-08,400.75,0.009319
1994-09-09,394.839996,-0.014747
1994-09-12,391.670013,-0.008029
1994-09-13,396.690002,0.012817
1994-09-14,397.790009,0.002773
1994-09-15,407.100006,0.023404
1994-09-16,404.470001,-0.00646
1994-09-19,403.880005,-0.001459
1994-09-20,396.850006,-0.017406
1994-09-21,393.709991,-0.007912
1994-09-22,393.549988,-0.000406
1994-09-23,390.200012,-0.008512
1994-09-26,388.899994,-0.003332
1994-09-27,389.329987,0.001106
1994-09-28,391.970001,0.006781
1994-09-29,391.220001,-0.001913
1994-09-30,393.850006,0.006723
1994-10-03,392.720001,-0.002869
1994-10-04,382.709991,-0.025489
1994-10-05,386.98999,0.011183
1994-10-06,382.850006,-0.010698
1994-10-07,387.359985,0.01178
1994-10-10,392.850006,0.014173
1994-10-11,400.290009,0.018939
1994-10-12,399.850006,-0.001099
1994-10-13,399.859985,2.5e-05
1994-10-14,398.799988,-0.002651
1994-10-17,396.850006,-0.00489
1994-10-18,398.0,0.002898
1994-10-19,403.730011,0.014397
1994-10-20,402.98999,-0.001833
1994-10-21,400.519989,-0.006129
1994-10-24,398.790009,-0.004319
1994-10-25,398.480011,-0.000777
1994-10-26,403.829987,0.013426
1994-10-27,405.619995,0.004433
1994-10-28,411.839996,0.015335
1994-10-31,413.049988,0.002938
1994-11-01,410.059998,-0.007239
1994-11-02,408.910004,-0.002804
1994-11-03,408.170013,-0.00181
1994-11-04,401.459991,-0.016439
1994-11-07,400.190002,-0.003163
1994-11-08,407.440002,0.018116
1994-11-09,408.320007,0.00216
1994-11-10,406.119995,-0.005388
1994-11-11,404.779999,-0.0033
1994-11-14,412.170013,0.018257
1994-11-15,411.779999,-0.000946
1994-11-16,412.720001,0.002283
1994-11-17,410.980011,-0.004216
1994-11-18,412.429993,0.003528
1994-11-21,409.279999,-0.007638
1994-11-22,397.929993,-0.027732
1994-11-23,397.170013,-0.00191
1994-11-25,401.170013,0.010071
1994-11-28,403.820007,0.006606
1994-11-29,409.100006,0.013075
1994-11-30,404.820007,-0.010462
1994-12-01,397.660004,-0.017687
1994-12-02,402.040009,0.011014
1994-12-05,402.709991,0.001666
1994-12-06,399.980011,-0.006779
1994-12-07,395.75,-0.010576
1994-12-08,386.299988,-0.023879
1994-12-09,388.630005,0.006032
1994-12-12,388.880005,0.000643
1994-12-13,387.529999,-0.003472
1994-12-14,391.649994,0.010631
1994-12-15,393.700012,0.005234
1994-12-16,392.01001,-0.004293
1994-12-19,390.420013,-0.004056
1994-12-20,390.609985,0.000487
1994-12-21,397.799988,0.018407
1994-12-22,399.799988,0.005028
1994-12-23,401.149994,0.003377
1994-12-27,404.029999,0.007179
1994-12-28,400.26001,-0.009331
1994-12-29,406.309998,0.015115
1994-12-30,404.269989,-0.005021
1995-01-03,398.0,-0.015509
1995-01-04,399.649994,0.004146
1995-01-05,398.019989,-0.004079
1995-01-06,401.589996,0.008969
1995-01-09,403.529999,0.004831
1995-01-10,407.570007,0.010012
1995-01-11,407.100006,-0.001153
1995-01-12,407.320007,0.00054
1995-01-13,410.480011,0.007758
1995-01-16,413.649994,0.007723
1995-01-17,416.890015,0.007833
1995-01-18,419.26001,0.005685
1995-01-19,417.829987,-0.003411
1995-01-20,410.130005,-0.018429
1995-01-23,411.890015,0.004291
1995-01-24,413.600006,0.004152
1995-01-25,410.869995,-0.006601
1995-01-26,406.5,-0.010636
1995-01-27,407.220001,0.001771
1995-01-30,401.709991,-0.013531
1995-01-31,405.329987,0.009011
1995-02-01,407.059998,0.004268
1995-02-02,411.149994,0.010048
1995-02-03,416.140015,0.012137
1995-02-06,420.929993,0.01151
1995-02-07,420.570007,-0.000855
1995-02-08,425.660004,0.012103
1995-02-09,426.429993,0.001809
