date,prc,ret
1971-08-12,105.20999908447266,0.010857006471350905
1971-08-13,105.44000244140625,0.0021861359085169063
1971-08-16,107.86000061035156,0.022951423680875882
1971-08-17,108.93000030517578,0.009920264127288858
1971-08-18,108.38999938964844,-0.004957320426094647
1971-08-19,108.01000213623047,-0.0035058331539603582
1971-08-20,107.88999938964844,-0.001111033646964188
1971-08-23,108.26000213623047,0.0034294443291797982
1971-08-24,108.5999984741211,0.0031405535856428024
1971-08-25,108.8499984741211,0.0023020258150332484
1971-08-26,108.97000122070312,0.0011024597911277745
1971-08-27,109.30000305175781,0.0030283731977420736
1971-08-30,108.70999908447266,-0.00539802333770989
1971-08-31,108.41999816894531,-0.00266765631468735
1971-09-01,108.6500015258789,0.0021214108173586155
1971-09-02,108.95999908447266,0.002853175832859156
1971-09-03,109.9800033569336,0.009361272770112228
1971-09-07,110.52999877929688,0.0050008674811392595
1971-09-08,110.58000183105469,0.0004523934887366021
1971-09-09,110.55000305175781,-0.0002712857551107062
1971-09-10,110.41999816894531,-0.001175982625270744
1971-09-13,110.22000122070312,-0.0018112384672945847
1971-09-14,109.7699966430664,-0.004082785090299912
1971-09-15,109.79000091552734,0.00018223807117334623
1971-09-16,109.77999877929688,-9.11024332549415e-05
1971-09-17,110.0999984741211,0.0029149180031196043
1971-09-20,109.98999786376953,-0.0009990972922440111
1971-09-21,109.81999969482422,-0.0015455784366490422
1971-09-22,108.98999786376953,-0.00755783858460346
1971-09-23,108.80000305175781,-0.0017432316335045384
1971-09-24,108.87999725341797,0.000735240803459325
1971-09-27,108.18000030517578,-0.006429068386298198
1971-09-28,108.37999725341797,0.0018487423523572133
1971-09-29,108.5999984741211,0.0020299061291606524
1971-09-30,109.02999877929688,0.003959487211947277
1971-10-01,109.58000183105469,0.005044511216322656
1971-10-04,109.95999908447266,0.0034677609697784106
1971-10-05,109.98999786376953,0.0002728153832907143
1971-10-06,110.68000030517578,0.006273319890967466
1971-10-07,110.9800033569336,0.0027105443705333077
1971-10-08,110.73999786376953,-0.0021626012426054775
1971-10-11,110.70999908447266,-0.00027089380418610087
1971-10-12,110.91000366210938,0.0018065629057055776
1971-10-13,110.69000244140625,-0.001983601239193611
1971-10-14,109.87000274658203,-0.0074080736899276856
1971-10-15,109.5999984741211,-0.002457488538374797
1971-10-18,109.05999755859375,-0.004927015721216899
1971-10-19,107.98999786376953,-0.00981111057011852
1971-10-20,106.58000183105469,-0.013056728035994336
1971-10-21,106.61000061035156,0.00028146724321165273
1971-10-22,106.80000305175781,0.0017822196821917213
1971-10-25,106.29000091552734,-0.004775300764582435
1971-10-26,105.69000244140625,-0.005644919267598247
1971-10-27,104.27999877929688,-0.013340936981159346
1971-10-28,104.5,0.0021097163720604772
1971-10-29,105.0999984741211,0.00574161219254643
1971-11-01,103.69000244140625,-0.013415756928502942
1971-11-02,103.54000091552734,-0.001446634413608705
1971-11-03,105.01000213623047,0.014197423292495515
1971-11-04,105.55999755859375,0.00523755272045201
1971-11-05,105.45999908447266,-0.0009473141003587537
1971-11-08,105.43000030517578,-0.0002844564721913301
1971-11-09,105.72000122070312,0.0027506489110111776
1971-11-10,104.86000061035156,-0.00813470110122505
1971-11-11,103.73999786376953,-0.010680934007847642
1971-11-12,103.91000366210938,0.00163876809177399
1971-11-15,103.44000244140625,-0.004523156617638691
1971-11-16,103.70999908447266,0.0026101763021453284
1971-11-17,103.63999938964844,-0.0006749560837157054
1971-11-18,103.44000244140625,-0.0019297274162485278
1971-11-19,102.94999694824219,-0.0047370986233457035
1971-11-22,101.79000091552734,-0.011267567431770042
1971-11-23,100.30999755859375,-0.014539771525906575
1971-11-24,100.4000015258789,0.0008972581943547109
1971-11-26,101.63999938964844,0.01235057614466184
1971-11-29,103.08000183105469,0.014167674636496486
1971-11-30,103.97000122070312,0.008634064550242515
1971-12-01,105.0,0.00990669199965133
1971-12-02,106.1500015258789,0.01095239548456095
1971-12-03,107.26000213623047,0.010456906211922634
1971-12-06,106.91999816894531,-0.0031699045358335454
1971-12-07,107.26000213623047,0.00317998478402437
1971-12-08,107.70999908447266,0.004195384479581232
1971-12-09,107.97000122070312,0.0024139090004684505
1971-12-10,108.80999755859375,0.007779904866107801
1971-12-13,109.16000366210938,0.0032166722853490537
1971-12-14,109.06999969482422,-0.0008245141468091743
1971-12-15,109.44999694824219,0.003483975928130434
1971-12-16,110.01000213623047,0.005116539091847505
1971-12-17,110.5199966430664,0.004635892163735944
1971-12-20,111.5,0.008867204005611695
1971-12-21,111.7300033569336,0.0020628103760860217
1971-12-22,111.97000122070312,0.0021480162584692764
1971-12-23,111.94000244140625,-0.0002679180045532803
1971-12-27,111.69999694824219,-0.0021440547429832923
1971-12-28,111.93000030517578,0.0020591169491273043
1971-12-29,112.56999969482422,0.005717853907830639
1971-12-30,112.97000122070312,0.0035533581501581146
1971-12-31,114.12000274658203,0.010179707120939296
1972-01-03,113.6500015258789,-0.00411848238162793
1972-01-04,113.93000030517578,0.002463693581501003
1972-01-05,114.83000183105469,0.00789960083795438
1972-01-06,115.72000122070312,0.007750582386629734
1972-01-07,116.05000305175781,0.0028517268196817103
1972-01-10,116.0999984741211,0.0004308093153688741
1972-01-11,116.63999938964844,0.004651170737506094
1972-01-12,116.9000015258789,0.0022290992591820213
1972-01-13,116.41999816894531,-0.0041061022298389815
1972-01-14,116.73999786376953,0.0027486660355366954
1972-01-17,116.93000030517578,0.0016275693411265113
1972-01-18,117.66000366210938,0.006243080090895026
1972-01-19,117.44999694824219,-0.001784860677637501
1972-01-20,117.31999969482422,-0.0011068306240591408
1972-01-21,117.20999908447266,-0.0009376117510884185
1972-01-24,116.48999786376953,-0.006142831041097696
1972-01-25,116.30000305175781,-0.0016309967850965945
1972-01-26,116.38999938964844,0.0007738291962948729
1972-01-27,117.37000274658203,0.008419996237415184
1972-01-28,118.44000244140625,0.009116466471714268
1972-01-31,118.87000274658203,0.003630532728066349
1972-02-01,119.58000183105469,0.005972903744154046
1972-02-02,120.47000122070312,0.00744271095518001
1972-02-03,120.66000366210938,0.0015771763881546885
1972-02-04,121.23999786376953,0.00480684720750002
1972-02-07,121.13999938964844,-0.0008247977225589453
1972-02-08,121.3499984741211,0.0017335239023503757
1972-02-09,122.16000366210938,0.006674950129158974
1972-02-10,122.70999908447266,0.004502254468529143
1972-02-11,122.86000061035156,0.001222406706854029
1972-02-14,122.26000213623047,-0.004883594914051659
1972-02-15,122.61000061035156,0.002862738982542412
1972-02-16,123.3499984741211,0.006035379333543922
1972-02-17,123.44000244140625,0.0007296633027851218
1972-02-18,123.4000015258789,-0.0003240514803645178
1972-02-22,123.30000305175781,-0.0008103603961473471
1972-02-23,123.61000061035156,0.002514173162377231
1972-02-24,124.0,0.0031550795867869574
1972-02-25,124.83000183105469,0.0066935631536668705
1972-02-28,124.94000244140625,0.0008812033064009572
1972-02-29,125.37999725341797,0.003521648818744616
1972-03-01,126.29000091552734,0.00725796524201594
1972-03-02,126.58000183105469,0.0022963093944494695
1972-03-03,127.19000244140625,0.004819091495714467
1972-03-06,127.87999725341797,0.00542491389863442
1972-03-07,127.83000183105469,-0.00039095576663339404
1972-03-08,128.39999389648438,0.0044589850368852435
1972-03-09,128.85000610351562,0.0035047681341329184
1972-03-10,128.5500030517578,-0.002328312282087075
1972-03-13,127.33999633789062,-0.00941273189530778
1972-03-14,127.7300033569336,0.003062722084647307
1972-03-15,128.13999938964844,0.0032098647298171024
1972-03-16,127.7699966430664,-0.002887488281133277
1972-03-17,128.00999450683594,0.001878358535454705
1972-03-20,127.52999877929688,-0.003749673839048784
1972-03-21,125.7300033569336,-0.01411429028144473
1972-03-22,126.36000061035156,0.005010715315337144
1972-03-23,127.37999725341797,0.008072148133424717
1972-03-24,127.55000305175781,0.0013346349662861634
1972-03-27,127.55999755859375,7.835755857943383e-05
1972-03-28,127.72000122070312,0.0012543404293801075
1972-03-29,127.52999877929688,-0.0014876482899331966
1972-03-30,128.13999938964844,0.004783193101155936
1972-04-03,128.05999755859375,-0.0006243314455731674
1972-04-04,128.77999877929688,0.0056223741560956775
1972-04-05,130.0,0.009473530301813193
1972-04-06,130.9199981689453,0.007076908991886954
1972-04-07,131.8000030517578,0.006721699473879461
1972-04-10,131.75999450683594,-0.0003035549620296063
1972-04-11,132.47000122070312,0.00538863648655008
1972-04-12,133.1699981689453,0.005284192207984928
1972-04-13,133.05999755859375,-0.0008260164591428198
1972-04-14,133.8800048828125,0.006162688556022644
1972-04-17,133.74000549316406,-0.0010457079813448455
1972-04-18,134.10000610351562,0.002691794493532962
1972-04-19,132.67999267578125,-0.010589212252818392
1972-04-20,132.86000061035156,0.001356707450310024
1972-04-21,133.00999450683594,0.0011289620336845108
1972-04-24,131.89999389648438,-0.008345242133624087
1972-04-25,130.83999633789062,-0.008036373067808023
1972-04-26,130.9199981689453,0.0006114478240131227
1972-04-27,131.00999450683594,0.0006874147506059636
1972-04-28,131.3300018310547,0.0024426176447327475
1972-05-01,130.16000366210938,-0.008908841488104335
1972-05-02,129.33999633789062,-0.00629999463081965
1972-05-03,128.77000427246094,-0.004406928108615538
1972-05-04,128.9199981689453,0.0011648201561522686
1972-05-05,129.42999267578125,0.0039558991163466395
1972-05-08,128.6199951171875,-0.006258190561926225
1972-05-09,125.77999877929688,-0.02208051971470737
1972-05-10,126.7699966430664,0.007870868765920802
1972-05-11,127.94999694824219,0.009308198599217388
1972-05-12,129.44000244140625,0.011645217105919814
1972-05-15,130.33999633789062,0.006952981145776693
1972-05-16,130.36000061035156,0.00015347762024697786
1972-05-17,129.75999450683594,-0.0046026856451854
1972-05-18,130.82000732421875,0.00816902637374084
1972-05-19,132.16000366210938,0.010243053530563095
1972-05-22,132.3800048828125,0.001664658100839711
1972-05-23,132.72000122070312,0.002568336042830577
1972-05-24,133.47000122070312,0.00565099452306983
1972-05-25,133.8000030517578,0.002472479418869522
1972-05-26,133.9499969482422,0.0011210305909061802
1972-05-30,133.4499969482422,-0.0037327361806003267
1972-05-31,132.52999877929688,-0.0068939542149418775
1972-06-01,133.1300048828125,0.004527322938520761
1972-06-02,133.52000427246094,0.00292946274577055
1972-06-05,132.74000549316406,-0.005841812120565892
1972-06-06,132.0,-0.005574849047314312
1972-06-07,131.0,-0.007575757575757569
1972-06-08,131.07000732421875,0.0005344070551049906
1972-06-09,130.57000732421875,-0.003814755261004832
1972-06-12,130.3800048828125,-0.0014551767691522999
1972-06-13,130.77999877929688,0.0030679082796776225
1972-06-14,131.4499969482422,0.005123093555582603
1972-06-15,131.2899932861328,-0.00121722073658459
1972-06-16,131.27999877929688,-7.612542727575278e-05
1972-06-19,130.75999450683594,-0.003961031972091522
1972-06-20,131.07000732421875,0.0023708537045450395
1972-06-21,131.3800048828125,0.002365129635088392
1972-06-22,130.7899932861328,-0.0044908781759138705
1972-06-23,130.22000122070312,-0.004358070912831247
1972-06-26,129.30999755859375,-0.006988201916593884
1972-06-27,129.7899932861328,0.0037119769283233683
1972-06-28,129.5800018310547,-0.0016179325521281651
1972-06-29,129.35000610351562,-0.0017749322757297792
1972-06-30,130.0800018310547,0.00564356933199428
1972-07-03,130.58999633789062,0.00392062192233289
1972-07-05,131.27999877929688,0.005283731225636412
1972-07-06,131.86000061035156,0.004418051770626263
1972-07-07,131.5,-0.0027301729765296656
1972-07-10,130.85000610351562,-0.004942919364900211
1972-07-11,130.47000122070312,-0.0029041258317701324
1972-07-12,130.11000061035156,-0.0027592596534323777
1972-07-13,129.02999877929688,-0.008300682699164952
1972-07-14,129.3800048828125,0.002712594798317536
1972-07-17,128.39999389648438,-0.007574671118738774
1972-07-18,127.54000091552734,-0.0066977649675774575
1972-07-19,127.7699966430664,0.001803322298008947
1972-07-20,127.08999633789062,-0.005322065610406268
1972-07-21,127.62999725341797,0.004248964757947338
1972-07-24,128.77000427246094,0.00893212445017455
1972-07-25,128.47000122070312,-0.002329758808759852
1972-07-26,128.64999389648438,0.0014010482919823986
1972-07-27,128.36000061035156,-0.0022541259221989796
1972-07-28,128.14999389648438,-0.0016360759805905678
1972-07-31,127.75,-0.0031212946978950162
1972-08-01,128.4499969482422,0.005479428166279332
1972-08-02,129.38999938964844,0.007318041757408578
1972-08-03,130.30999755859375,0.007110272612142143
1972-08-04,130.94000244140625,0.004834662686024727
1972-08-07,130.97000122070312,0.00022910324375691182
1972-08-08,130.61000061035156,-0.002748725715783662
1972-08-09,130.75,0.0010718887450746895
1972-08-10,130.83999633789062,0.0006883085115918508
1972-08-11,131.67999267578125,0.006420027219515845
1972-08-14,131.6999969482422,0.00015191580781892533
1972-08-15,131.47999572753906,-0.0016704724814047278
1972-08-16,131.4600067138672,-0.000152030836031547
1972-08-17,130.88999938964844,-0.004335975164366235
1972-08-18,131.42999267578125,0.004125550375512654
1972-08-21,131.2899932861328,-0.0010652012284121382
1972-08-22,131.2899932861328,0.0
1972-08-23,131.10000610351562,-0.001447080450397542
1972-08-24,130.39999389648438,-0.00533952840916363
1972-08-25,130.30999755859375,-0.0006901559977223748
1972-08-28,129.77000427246094,-0.004143912947968564
1972-08-29,129.44000244140625,-0.0025429746489167293
1972-08-30,129.77999877929688,0.0026266712876843457
1972-08-31,129.9499969482422,0.0013098949803074245
1972-09-01,130.6999969482422,0.005771450693444091
1972-09-05,130.3300018310547,-0.0028308731891861783
1972-09-06,129.6300048828125,-0.005370957863942816
1972-09-07,129.2100067138672,-0.0032399764956037025
1972-09-08,129.1300048828125,-0.0006191612638164479
1972-09-11,128.25999450683594,-0.006737476520395913
1972-09-12,127.18000030517578,-0.008420351223409672
1972-09-13,127.51000213623047,0.0025947619929456156
1972-09-14,127.58000183105469,0.0005489741483137855
1972-09-15,127.66999816894531,0.0007054110095545685
1972-09-18,127.61000061035156,-0.0004699425037537619
1972-09-19,127.41999816894531,-0.0014889306519667578
1972-09-20,127.51000213623047,0.0007063566832408164
1972-09-21,127.30000305175781,-0.0016469224449411346
1972-09-22,127.45999908447266,0.001256842332123087
1972-09-25,126.81999969482422,-0.005021178363764811
1972-09-26,127.06999969482422,0.0019712979072827874
1972-09-27,128.5500030517578,0.01164715007860262
1972-09-28,129.1300048828125,0.0045118772250916095
1972-09-29,129.61000061035156,0.0037171510058771062
1972-10-02,129.3000030517578,-0.0023917719090651435
1972-10-03,129.47999572753906,0.0013920546908974263
1972-10-04,129.2899932861328,-0.0014674269978048882
1972-10-05,128.00999450683594,-0.009900215374472943
1972-10-06,128.1300048828125,0.0009375078597488873
1972-10-09,128.50999450683594,0.0029656568293350283
1972-10-10,129.02000427246094,0.003968638918569578
1972-10-11,128.57000732421875,-0.0034878075751098025
1972-10-12,127.87000274658203,-0.005444540233022543
1972-10-13,127.19000244140625,-0.005317903265580126
1972-10-16,125.87000274658203,-0.010378171786200818
1972-10-17,126.43000030517578,0.004449015225027164
1972-10-18,127.05000305175781,0.004903921103262432
1972-10-19,126.91000366210938,-0.0011019235441608322
1972-10-20,128.0,0.00858873458701237
1972-10-23,128.66000366210938,0.005156278610229492
1972-10-24,128.91000366210938,0.0019431058050998207
1972-10-25,128.88999938964844,-0.0001551801403509856
1972-10-26,129.3699951171875,0.0037240726961909054
1972-10-27,129.52999877929688,0.0012367911273740706
1972-10-30,129.4600067138672,-0.0005403540962657383
1972-10-31,130.24000549316406,0.00602501729372551
1972-11-01,131.58999633789062,0.010365408382890573
1972-11-02,132.1199951171875,0.004027652511942925
1972-11-03,133.33999633789062,0.009234039250614723
1972-11-06,133.5800018310547,0.0017999512506050586
1972-11-08,133.05999755859375,-0.003892830254027202
1972-11-09,132.82000732421875,-0.0018036242204898523
1972-11-10,133.1199951171875,0.0022586039483980525
1972-11-13,132.77000427246094,-0.002629138052615332
1972-11-14,132.89999389648438,0.0009790586716913463
1972-11-15,132.4499969482422,-0.0033859817073632614
1972-11-16,132.6199951171875,0.001283489413833161
1972-11-17,132.3300018310547,-0.002186648294448812
1972-11-20,132.1199951171875,-0.0015869924503991717
1972-11-21,132.19000244140625,0.0005298768302000045
1972-11-22,132.49000549316406,0.002269483669090633
1972-11-24,133.02000427246094,0.0040002925301729775
1972-11-27,132.57000732421875,-0.003382926881587478
1972-11-28,132.7100067138672,0.0010560412002245112
1972-11-29,132.72999572753906,0.00015062175164359815
1972-11-30,132.9600067138672,0.0017329239337902091
1972-12-01,133.94000244140625,0.0073706052801880695
1972-12-04,134.13999938964844,0.0014931831013642594
1972-12-05,134.27999877929688,0.001043681156146281
1972-12-06,134.67999267578125,0.002978804737269858
1972-12-07,135.05999755859375,0.002821539229863834
1972-12-08,135.14999389648438,0.000666343399359004
1972-12-11,134.8300018310547,-0.0023676809462143122
1972-12-12,134.27000427246094,-0.004153360164568132
1972-12-13,133.66000366210938,-0.004543089230218178
1972-12-14,133.3300018310547,-0.0024689647015792016
1972-12-15,133.52999877929688,0.0015000145915815555
1972-12-18,132.5399932861328,-0.007414105461053588
1972-12-19,132.38999938964844,-0.001131687823165639
1972-12-20,131.92999267578125,-0.003474633401223115
1972-12-21,131.0800018310547,-0.006442741544111397
1972-12-22,131.27999877929688,0.0015257624767197608
1972-12-26,131.17999267578125,-0.0007617771514741856
1972-12-27,131.92999267578125,0.005717335278815572
1972-12-29,133.72999572753906,0.01364362276727582
1973-01-02,134.6300048828125,0.006730046990408356
1973-01-03,135.3800048828125,0.005570823537092151
1973-01-04,135.44000244140625,0.0004431788774545975
1973-01-05,135.91000366210938,0.0034701802438792395
1973-01-08,136.02000427246094,0.0008093636037640461
1973-01-09,135.99000549316406,-0.00022054681925154362
1973-01-10,136.05999755859375,0.0005146853636475157
1973-01-11,136.83999633789062,0.0057327560877029615
1973-01-12,136.00999450683594,-0.0060654914737443555
1973-01-15,134.60000610351562,-0.010366799943142713
1973-01-16,134.02999877929688,-0.0042348239106347885
1973-01-17,134.07000732421875,0.00029850440413525803
1973-01-18,134.33999633789062,0.002013791295013334
1973-01-19,133.8699951171875,-0.0034985948601709005
1973-01-22,133.14999389648438,-0.005378361447409108
1973-01-23,132.44000244140625,-0.005332268025713183
1973-01-24,130.49000549316406,-0.014723625130593776
1973-01-26,129.75999450683594,-0.005594382371041928
1973-01-29,128.4600067138672,-0.010018402034536633
1973-01-30,128.22000122070312,-0.0018683285117573334
1973-01-31,128.39999389648438,0.0014037800192454597
1973-02-01,126.94000244140625,-0.011370650502173452
1973-02-02,126.4800033569336,-0.00362375197436271
1973-02-05,126.0,-0.0037950928541565787
1973-02-06,126.2699966430664,0.0021428305005271042
1973-02-07,124.98999786376953,-0.01013699860082451
1973-02-08,123.97000122070312,-0.008160626134085858
1973-02-09,125.86000061035156,0.01524561886777498
1973-02-12,126.87999725341797,0.008104216098204331
1973-02-13,127.19000244140625,0.0024432944096703935
1973-02-14,125.41999816894531,-0.013916221703638598
1973-02-15,124.43000030517578,-0.007893460996833745
1973-02-16,124.55000305175781,0.0009644197242442143
1973-02-20,125.01000213623047,0.003693288423939345
1973-02-21,123.94999694824219,-0.008479363009954444
1973-02-22,123.68000030517578,-0.0021782706713510125
1973-02-23,122.33999633789062,-0.010834443434498242
1973-02-26,121.2699966430664,-0.008746115145115696
1973-02-27,119.80000305175781,-0.01212165937165166
1973-02-28,120.41000366210938,0.005091824664545497
1973-03-01,119.52999877929688,-0.007308403422044085
1973-03-02,120.11000061035156,0.004852353693449052
1973-03-05,120.55000305175781,0.0036633289415564096
1973-03-06,121.91000366210938,0.011281630658836583
1973-03-07,122.27999877929688,0.0030349856949638543
1973-03-08,122.11000061035156,-0.0013902369205297527
1973-03-09,121.98999786376953,-0.0009827429856867909
1973-03-12,121.86000061035156,-0.0010656386236119753
1973-03-13,122.08999633789062,0.0018873767141565079
1973-03-14,122.0999984741211,8.192428970832388e-05
1973-03-15,121.5999984741211,-0.004095004146179249
1973-03-16,121.22000122070312,-0.003124977452189981
1973-03-19,119.94000244140625,-0.010559303468133163
1973-03-20,119.26000213623047,-0.00566950384637499
1973-03-21,117.88999938964844,-0.011487529113215045
1973-03-22,115.69000244140625,-0.01866143828681166
1973-03-23,115.47000122070312,-0.001901644187573992
1973-03-26,115.54000091552734,0.000606215415988709
1973-03-27,116.88999938964844,0.01168425189046074
1973-03-28,117.13999938964844,0.0021387629506834926
1973-03-29,118.19000244140625,0.00896365935827892
1973-03-30,117.45999908447266,-0.006176523748660512
1973-04-02,115.79000091552734,-0.014217590515596013
1973-04-03,114.47000122070312,-0.011399945456319727
1973-04-04,112.88999938964844,-0.013802758925531733
1973-04-05,112.0199966430664,-0.0077066414322419785
1973-04-06,113.2699966430664,0.011158721991243459
1973-04-09,114.01000213623047,0.006533111283616888
1973-04-10,114.80999755859375,0.0070168880569563274
1973-04-11,115.29000091552734,0.0041808498139599415
1973-04-12,115.58999633789062,0.0026020940236013423
1973-04-13,115.22000122070312,-0.0032009268008447167
1973-04-16,114.55000305175781,-0.0058149467266706
1973-04-17,113.63999938964844,-0.007944160959107105
1973-04-18,113.70999908447266,0.0006159776064782463
1973-04-19,114.1500015258789,0.003869514070432567
1973-04-23,113.0199966430664,-0.009899298008824942
1973-04-24,111.2300033569336,-0.015837845861789157
1973-04-25,109.37000274658203,-0.01672211232775822
1973-04-26,109.72000122070312,0.0032001322605070825
1973-04-27,108.4000015258789,-0.012030620489777655
1973-04-30,107.8499984741211,-0.005073828819333603
1973-05-01,107.95999908447266,0.0010199407687332407
1973-05-02,109.05000305175781,0.01009636880815723
1973-05-03,109.80999755859375,0.0069692295787944225
